,YEAR,MONTH,Ward_ID,IncidentsTotal_TP,Dark,Dawn,Daylight,Dusk,Inv_PED,Inv_CYC,Inv_AM,Inv_MC,Inv_TC,Speeding,Ag_Driv,Redlight,Alcohol,Disability,SeverityScore,IncidentsTotal_Geotab,AvgAcceleration,PercentOfVehicles,AvgMonthlyVolume,PercentCar,PercentMPV,PercentLDT,PercentMDT,PercentHDT,PercentOther,Daily_dif,Max_Temp,Min_Temp,Ave_Temp,Rain_vol,Snow_vol
1233,2008,8,9,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1234,2008,8,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1235,2008,8,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1236,2008,8,11,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1237,2008,8,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1238,2008,8,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1239,2008,8,13,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1240,2008,8,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1241,2008,8,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1242,2008,8,15,12.0,0.0,0.0,12.0,0.0,5.0,0.0,12.0,5.0,0.0,0.0,5.0,0.0,0.0,2.0,0.1374,87.0,,,,,,,,,,16.0,31.0,7.5,20.060483870967765,2.2344086021505376,0.0
1243,2008,8,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1244,2008,8,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1245,2008,8,17,4.0,2.0,0.0,2.0,0.0,0.0,2.0,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0111,6.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1246,2008,8,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1247,2008,8,18,10.0,6.0,0.0,4.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0363,18.0,,,,,,,,,,16.0,31.0,7.5,20.060483870967765,2.2344086021505376,0.0
1248,2008,8,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1249,2008,8,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1250,2008,8,20,14.0,0.0,0.0,14.0,0.0,0.0,0.0,14.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.060483870967765,2.2344086021505376,0.0
1251,2008,8,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1252,2008,8,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1253,2008,8,22,8.0,0.0,0.0,8.0,0.0,5.0,0.0,8.0,0.0,5.0,0.0,8.0,0.0,0.0,3.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1254,2008,8,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1255,2008,8,23,8.0,2.0,0.0,6.0,0.0,6.0,2.0,8.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,100.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1256,2008,8,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1257,2008,8,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1258,2008,8,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1259,2008,8,26,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,3.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1260,2008,8,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1261,2008,8,27,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1262,2008,8,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1263,2008,8,28,5.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,5.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1264,2008,8,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1265,2008,8,29,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1266,2008,8,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1267,2008,8,30,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,4.0,4.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1268,2008,8,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1269,2008,8,31,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,4.0,0.0,0.0,0.0,0.0,4.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1270,2008,8,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1271,2008,8,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1272,2008,8,33,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1273,2008,8,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1274,2008,8,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1275,2008,8,35,6.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1276,2008,8,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1277,2008,8,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1278,2008,8,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1279,2008,8,38,5.0,0.0,0.0,5.0,0.0,0.0,0.0,5.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1280,2008,8,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1281,2008,8,39,4.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1282,2008,8,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1283,2008,8,40,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1284,2008,8,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1285,2008,8,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1286,2008,8,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1287,2008,8,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1288,2008,8,44,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,4.0,4.0,0.0,4.0,0.0,,0.0,,,,,,,,,,16.0,31.0,7.5,20.06048387096776,2.2344086021505376,0.0
1289,2008,8,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1290,2008,9,1,6.0,0.0,0.0,6.0,0.0,2.0,0.0,6.0,0.0,0.0,4.0,6.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.191111111111112,0.0
1291,2008,9,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1292,2008,9,2,8.0,0.0,2.0,6.0,0.0,2.0,0.0,8.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.191111111111112,0.0
1293,2008,9,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1294,2008,9,3,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1295,2008,9,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1296,2008,9,4,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1297,2008,9,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1298,2008,9,5,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111112,0.0
1299,2008,9,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1300,2008,9,6,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1301,2008,9,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1302,2008,9,7,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1303,2008,9,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1304,2008,9,8,3.0,0.0,0.0,3.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111112,0.0
1305,2008,9,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1306,2008,9,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1307,2008,9,10,6.0,3.0,0.0,3.0,0.0,3.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.191111111111112,0.0
1308,2008,9,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1309,2008,9,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1310,2008,9,12,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1311,2008,9,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1312,2008,9,13,3.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111112,0.0
1313,2008,9,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1314,2008,9,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1315,2008,9,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1316,2008,9,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1317,2008,9,17,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,0.5409,0.08900000000000001,6890.0,0.0269,0.1826,0.3184,0.0558,0.107,0.3093,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1318,2008,9,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1319,2008,9,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1320,2008,9,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1321,2008,9,20,3.0,1.0,0.0,2.0,0.0,0.0,2.0,3.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111112,0.0
1322,2008,9,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1323,2008,9,21,4.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1324,2008,9,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1325,2008,9,22,3.0,0.0,0.0,3.0,0.0,0.0,3.0,3.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111112,0.0
1326,2008,9,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1327,2008,9,23,2.0,1.0,0.0,1.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2381,50.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1328,2008,9,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1329,2008,9,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1330,2008,9,25,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1331,2008,9,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1332,2008,9,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1333,2008,9,27,8.0,3.0,0.0,5.0,0.0,5.0,0.0,8.0,3.0,0.0,0.0,6.0,0.0,3.0,0.0,,0.0,0.50354,0.06224,5105.6,0.040139999999999995,0.21206,0.13726,0.0458,0.08209999999999999,0.48263999999999996,19.0,31.4,5.0,17.15583333333332,3.191111111111112,0.0
1334,2008,9,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1335,2008,9,28,2.0,2.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1336,2008,9,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1337,2008,9,29,6.0,6.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,0.0,6.0,6.0,0.0,6.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.191111111111112,0.0
1338,2008,9,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1339,2008,9,30,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1340,2008,9,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1341,2008,9,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1342,2008,9,32,4.0,0.0,0.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,4.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1343,2008,9,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1344,2008,9,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1345,2008,9,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1346,2008,9,35,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1347,2008,9,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1348,2008,9,36,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1349,2008,9,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1350,2008,9,37,7.0,4.0,0.0,3.0,0.0,7.0,0.0,7.0,0.0,0.0,4.0,7.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.191111111111112,0.0
1351,2008,9,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1352,2008,9,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1353,2008,9,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1354,2008,9,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1355,2008,9,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1356,2008,9,42,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1357,2008,9,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1358,2008,9,43,2.0,0.0,0.0,2.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,19.0,31.4,5.0,17.15583333333332,3.1911111111111117,0.0
1359,2008,9,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1360,2008,9,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1361,2008,10,1,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1362,2008,10,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1363,2008,10,2,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1364,2008,10,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1365,2008,10,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1366,2008,10,4,5.0,2.0,0.0,3.0,0.0,2.0,0.0,5.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1367,2008,10,4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1368,2008,10,5,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1369,2008,10,5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1370,2008,10,6,4.0,0.0,0.0,4.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1371,2008,10,6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1372,2008,10,7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1373,2008,10,8,13.0,4.0,0.0,9.0,0.0,7.0,0.0,13.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354822,1.5645161290322578,0.043010752688172046
1374,2008,10,8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1375,2008,10,9,4.0,4.0,0.0,0.0,0.0,2.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1376,2008,10,9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1377,2008,10,10,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1378,2008,10,11,3.0,3.0,0.0,0.0,0.0,3.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.04301075268817204
1379,2008,10,11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1380,2008,10,12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1381,2008,10,13,10.0,8.0,2.0,0.0,0.0,2.0,0.0,10.0,6.0,0.0,6.0,6.0,0.0,0.0,2.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354824,1.564516129032258,0.04301075268817205
1382,2008,10,13,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1383,2008,10,14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1384,2008,10,15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1385,2008,10,16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1386,2008,10,17,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1387,2008,10,18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1388,2008,10,19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1389,2008,10,20,4.0,4.0,0.0,0.0,0.0,4.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1390,2008,10,20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1391,2008,10,21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1392,2008,10,22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1393,2008,10,23,2.0,0.0,0.0,2.0,0.0,0.0,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0169,6.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1394,2008,10,23,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1395,2008,10,24,6.0,0.0,0.0,6.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0336,9.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.04301075268817205
1396,2008,10,24,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1397,2008,10,25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1398,2008,10,26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1399,2008,10,27,14.0,6.0,0.0,8.0,0.0,6.0,0.0,14.0,5.0,0.0,6.0,6.0,0.0,0.0,0.0,0.0053,15.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354822,1.5645161290322578,0.043010752688172046
1400,2008,10,27,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1401,2008,10,28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1402,2008,10,29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1403,2008,10,30,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1404,2008,10,31,4.0,2.0,0.0,2.0,0.0,2.0,2.0,4.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1405,2008,10,31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1406,2008,10,32,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1407,2008,10,33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1408,2008,10,34,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1409,2008,10,34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1410,2008,10,35,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1411,2008,10,36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1412,2008,10,37,4.0,4.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,4.0,4.0,4.0,0.0,0.0,0.0819,120.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1413,2008,10,37,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1414,2008,10,38,4.0,2.0,0.0,2.0,0.0,2.0,0.0,4.0,2.0,0.0,0.0,4.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1415,2008,10,38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1416,2008,10,39,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1417,2008,10,40,2.0,2.0,0.0,0.0,0.0,2.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1418,2008,10,40,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1419,2008,10,41,5.0,0.0,0.0,5.0,0.0,0.0,3.0,5.0,2.0,0.0,0.0,3.0,0.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1420,2008,10,41,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1421,2008,10,42,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1422,2008,10,43,7.0,0.0,0.0,7.0,0.0,0.0,0.0,7.0,0.0,0.0,0.0,5.0,5.0,0.0,0.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354827,1.564516129032258,0.04301075268817205
1423,2008,10,43,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1424,2008,10,44,2.0,0.0,0.0,2.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,0.0,,,,,,,,,,18.5,25.0,-5.5,9.209677419354826,1.564516129032258,0.043010752688172046
1425,2008,10,44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1426,2008,11,1,9.0,9.0,0.0,0.0,0.0,2.0,2.0,9.0,0.0,0.0,5.0,5.0,0.0,0.0,0.0,0.0142,6.0,,,,,,,,,,16.0,19.0,-14.1,3.4184873949579844,2.3188888888888886,0.7460674157303371
1427,2008,11,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
