Latitude,Longitude,Date/Time,Year,Month,Day,Data Quality,Max Temp (°C),Max Temp Flag,Min Temp (°C),Min Temp Flag,Mean Temp (°C),Mean Temp Flag,Heat Deg Days (°C),Heat Deg Days Flag,Cool Deg Days (°C),Cool Deg Days Flag,Total Rain (mm),Total Rain Flag,Total Snow (cm),Total Snow Flag,Total Precip (mm),Total Precip Flag,Snow on Grnd (cm),Snow on Grnd Flag,Dir of Max Gust (10s deg),Dir of Max Gust Flag,Spd of Max Gust (km/h),Spd of Max Gust Flag
43.7,-79.34,2009-02-03,2009,2,3,,-3,,-5,,-4,,22,,0,,0,,1.6,,1.6,,36,,,,,
43.7,-79.34,2009-02-04,2009,2,4,,-10.5,,-13.5,,-12,,30,,0,,0,,0,,0,,37,,,,,
43.7,-79.34,2009-02-05,2009,2,5,,-7.5,,-19.5,,-13.5,,31.5,,0,,0,,0,T,0,T,36,,,,,
43.7,-79.34,2009-02-06,2009,2,6,,-1,,-10.5,,-5.8,,23.8,,0,,0,,0,,0,,36,,,,,
43.7,-79.34,2009-02-07,2009,2,7,,9,,-7,,1,,17,,0,,0,,0,,0,,35,,,,,
43.7,-79.34,2009-02-08,2009,2,8,,4,,0.5,,2.3,,15.7,,0,,0,,0,,0,,21,,,,,
43.7,-79.34,2009-02-09,2009,2,9,,3,,-4,,-0.5,,18.5,,0,,0,,0,,0,,19,,,,,
43.7,-79.34,2009-02-10,2009,2,10,,9,,0.5,,4.8,,13.2,,0,,0,T,0,,0,T,18,,,,,
43.7,-79.34,2009-02-11,2009,2,11,,8,,4.5,,6.3,,11.7,,0,,33.8,,0,,33.8,,14,,,,,
43.7,-79.34,2009-02-12,2009,2,12,,5.5,,3,,4.3,,13.7,,0,,1,,0,,1,,5,,,,,
43.7,-79.34,2009-02-13,2009,2,13,,0,,-6,,-3,,21,,0,,0,,0,,0,,4,,,,,
43.7,-79.34,2009-02-14,2009,2,14,,-1,,-7,,-4,,22,,0,,0,,0,,0,,4,,,,,
43.7,-79.34,2009-02-15,2009,2,15,,2,,-6.5,,-2.3,,20.3,,0,,0,,0,,0,,4,,,,,
43.7,-79.34,2009-02-16,2009,2,16,,0.5,,-7,,-3.3,,21.3,,0,,0,,0,,0,,3,,,,,
43.7,-79.34,2009-02-17,2009,2,17,,1.5,,-7,,-2.8,,20.8,,0,,0,,0,,0,,3,,,,,
43.7,-79.34,2009-02-18,2009,2,18,,1,,-1,,0,,18,,0,,0,,4.8,,4.8,,3,,,,,
43.7,-79.34,2009-02-19,2009,2,19,,-3.5,,-6.5,,-5,,23,,0,,0,,1.6,,1.6,,5,,,,,
43.7,-79.34,2009-02-20,2009,2,20,,-2,,-9,,-5.5,,23.5,,0,,0,,0,,0,,6,,,,,
43.7,-79.34,2009-02-21,2009,2,21,,0.5,,-10,,-4.8,,22.8,,0,,0,,5.4,,5.4,,5,,,,,
43.7,-79.34,2009-02-22,2009,2,22,,-0.5,,-3.5,,-2,,20,,0,,0,,0.4,,0.4,,10,,,,,
43.7,-79.34,2009-02-23,2009,2,23,,-6,,-10,,-8,,26,,0,,0,,0,,0,,11,,,,,
43.7,-79.34,2009-02-24,2009,2,24,,-1.5,,-13,,-7.3,,25.3,,0,,0,,0,,0,,10,,,,,
43.7,-79.34,2009-02-25,2009,2,25,,3.5,,-7,,-1.8,,19.8,,0,,1.2,,2,,3.2,,9,,,,,
43.7,-79.34,2009-02-26,2009,2,26,,7.5,,0.5,,4,,14,,0,,8.4,,0,,8.4,,8,,,,,
43.7,-79.34,2009-02-27,2009,2,27,,9,,-6,,1.5,,16.5,,0,,3.2,,0,T,3.2,,4,,,,,
43.7,-79.34,2009-02-28,2009,2,28,,-6,,-15.5,,-10.8,,28.8,,0,,0,,0,,0,,3,,,,,
43.7,-79.34,2009-03-01,2009,3,1,,-3.5,,-10.5,,-7,,25,,0,,0,,0,,0,,3,,,,,
43.7,-79.34,2009-03-02,2009,3,2,,-8.5,,-14,,-11.3,,29.3,,0,,0,,0,,0,,3,,,,,
43.7,-79.34,2009-03-03,2009,3,3,,-3.5,,-15,,-9.3,,27.3,,0,,0,,0,,0,,3,,,,,
43.7,-79.34,2009-03-04,2009,3,4,,2.5,,-10,,-3.8,,21.8,,0,,0,,0,,0,,3,,,,,
43.7,-79.34,2009-03-05,2009,3,5,,9,,-7,,1,,17,,0,,0.2,,0,,0.2,,2,,,,,
43.7,-79.34,2009-03-06,2009,3,6,,17,,2.5,,9.8,,8.2,,0,,0,,0,,0,,0,T,,,,
43.7,-79.34,2009-03-07,2009,3,7,,5.5,,-0.5,,2.5,,15.5,,0,,19.3,,0,,19.3,,0,T,,,,
43.7,-79.34,2009-03-08,2009,3,8,,5.5,,2.5,,4,,14,,0,,9,,0.2,,9.2,,0,T,,,,
43.7,-79.34,2009-03-09,2009,3,9,,5.5,,0,,2.8,,15.2,,0,,0,,0,,0,,0,T,,,,
43.7,-79.34,2009-03-10,2009,3,10,,6,,-0.5,,2.8,,15.2,,0,,12.2,,0,,12.2,,0,T,,,,
43.7,-79.34,2009-03-11,2009,3,11,,8,,0.5,,4.3,,13.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-12,2009,3,12,,-1.5,,-7,,-4.3,,22.3,,0,,0,,0.2,,0.2,,0,,,,,
43.7,-79.34,2009-03-13,2009,3,13,,0.5,,-10,,-4.8,,22.8,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-14,2009,3,14,,7.5,,-4,,1.8,,16.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-15,2009,3,15,,10.5,,-3.5,,3.5,,14.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-16,2009,3,16,,9,,-2,,3.5,,14.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-17,2009,3,17,,12.5,,-2,,5.3,,12.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-18,2009,3,18,,15.5,,5,,10.3,,7.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-19,2009,3,19,,5.5,,-2,,1.8,,16.2,,0,,0,,0,T,0,T,0,,,,,
43.7,-79.34,2009-03-20,2009,3,20,,3,,-4.5,,-0.8,,18.8,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-21,2009,3,21,,6.5,,-6,,0.3,,17.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-22,2009,3,22,,6.5,,2.5,,4.5,,13.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-23,2009,3,23,,3.5,,-5.5,,-1,,19,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-24,2009,3,24,,3.5,,-4,,-0.3,,18.3,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-25,2009,3,25,,8,,0.5,,4.3,,13.7,,0,,2.3,,0,,2.3,,0,,,,,
43.7,-79.34,2009-03-26,2009,3,26,,10,,4.5,,7.3,,10.7,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-03-27,2009,3,27,,13,,-1,,6,,12,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-28,2009,3,28,,14,,1.5,,7.8,,10.2,,0,,10,,0,,10,,0,,,,,
43.7,-79.34,2009-03-29,2009,3,29,,12,,5.5,,8.8,,9.2,,0,,16.6,,0,,16.6,,0,,,,,
43.7,-79.34,2009-03-30,2009,3,30,,6.5,,1,,3.8,,14.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-03-31,2009,3,31,,5.5,,-3,,1.3,,16.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-01,2009,4,1,,13.5,,2,,7.8,,10.2,,0,,3.6,,0,,3.6,,0,,,,,
43.7,-79.34,2009-04-02,2009,4,2,,16,,1.5,,8.8,,9.2,,0,,1.6,,0,,1.6,,0,,,,,
43.7,-79.34,2009-04-03,2009,4,3,,9,,7,,8,,10,,0,,38.6,,0,,38.6,,0,,,,,
43.7,-79.34,2009-04-04,2009,4,4,,6.5,,3,,4.8,,13.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-05,2009,4,5,,13.5,,1.5,,7.5,,10.5,,0,,6.8,,0,,6.8,,0,,,,,
43.7,-79.34,2009-04-06,2009,4,6,,2,,1,,1.5,,16.5,,0,,5.4,,4.6,,10,,0,,,,,
43.7,-79.34,2009-04-07,2009,4,7,,0.5,,-3.5,,-1.5,,19.5,,0,,0,,0.2,,0.2,,1,,,,,
43.7,-79.34,2009-04-08,2009,4,8,,9,,-1.5,,3.8,,14.2,,0,,0,,0,,0,,0,T,,,,
43.7,-79.34,2009-04-09,2009,4,9,,12.5,,2,,7.3,,10.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-10,2009,4,10,,9.5,,0.5,,5,,13,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-11,2009,4,11,,9.5,,0.5,,5,,13,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-12,2009,4,12,,8,,-1.5,,3.3,,14.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-13,2009,4,13,,7,,-2.5,,2.3,,15.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-14,2009,4,14,,12,,3,,7.5,,10.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-15,2009,4,15,,14.5,,6.5,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-16,2009,4,16,,15,,1.5,,8.3,,9.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-17,2009,4,17,,21.5,,2.5,,12,,6,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-18,2009,4,18,,21,,12,,16.5,,1.5,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-04-19,2009,4,19,,12.5,,4.5,,8.5,,9.5,,0,,1.6,,0,,1.6,,0,,,,,
43.7,-79.34,2009-04-20,2009,4,20,,6.5,,4.5,,5.5,,12.5,,0,,28,,0,,28,,0,,,,,
43.7,-79.34,2009-04-21,2009,4,21,,12.5,,3.5,,8,,10,,0,,1.1,,0,,1.1,,0,,,,,
43.7,-79.34,2009-04-22,2009,4,22,,8,,5,,6.5,,11.5,,0,,0.2,,0,,0.2,,0,,,,,
43.7,-79.34,2009-04-23,2009,4,23,,13.5,,4,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-24,2009,4,24,,17,,5,,11,,7,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-04-25,2009,4,25,,28,,10.5,,19.3,,0,,1.3,,8.2,,0,,8.2,,0,,,,,
43.7,-79.34,2009-04-26,2009,4,26,,11,,8,,9.5,,8.5,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-04-27,2009,4,27,,27.5,,7,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-28,2009,4,28,,12.5,,8,,10.3,,7.7,,0,,8.8,,0,,8.8,,0,,,,,
43.7,-79.34,2009-04-29,2009,4,29,,12.5,,4.5,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-04-30,2009,4,30,,16.5,,7.5,,12,,6,,0,,27.2,,0,,27.2,,0,,,,,
43.7,-79.34,2009-05-01,2009,5,1,,21,,10.5,,15.8,,2.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-02,2009,5,2,,15,,4,,9.5,,8.5,,0,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2009-05-03,2009,5,3,,20,,3,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-04,2009,5,4,,17.5,,7,,12.3,,5.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-05,2009,5,5,,17,,6,,11.5,,6.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-06,2009,5,6,,18.5,,8.5,,13.5,,4.5,,0,,9.2,,0,,9.2,,0,,,,,
43.7,-79.34,2009-05-07,2009,5,7,,20,,11,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-08,2009,5,8,,22.5,,11,,16.8,,1.2,,0,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-05-09,2009,5,9,,20.5,,10.5,,15.5,,2.5,,0,,17.2,,0,,17.2,,0,,,,,
43.7,-79.34,2009-05-10,2009,5,10,,15,,6,,10.5,,7.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-11,2009,5,11,,16,,1.5,,8.8,,9.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-12,2009,5,12,,18.5,,5,,11.8,,6.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-13,2009,5,13,,20,,4,,12,,6,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-14,2009,5,14,,23,,13,,18,,0,,0,,2.2,,0,,2.2,,0,,,,,
43.7,-79.34,2009-05-15,2009,5,15,,18.5,,7.5,,13,,5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-16,2009,5,16,,19.5,,10,,14.8,,3.2,,0,,6.8,,0,,6.8,,0,,,,,
43.7,-79.34,2009-05-17,2009,5,17,,13.5,,3.5,,8.5,,9.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-18,2009,5,18,,16.5,,1.5,,9,,9,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-19,2009,5,19,,23.5,,6,,14.8,,3.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-20,2009,5,20,,27.5,,10,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-21,2009,5,21,,29.5,,11,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-22,2009,5,22,,23,,15.5,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-23,2009,5,23,,21,,11,,16,,2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-24,2009,5,24,,23.5,,13.5,,18.5,,0,,0.5,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2009-05-25,2009,5,25,,20,,9.5,,14.8,,3.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-05-26,2009,5,26,,14,,8.5,,11.3,,6.7,,0,,1,,0,,1,,0,,,,,
43.7,-79.34,2009-05-27,2009,5,27,,15,,10,,12.5,,5.5,,0,,18.4,,0,,18.4,,0,,,,,
43.7,-79.34,2009-05-28,2009,5,28,,16,,12.5,,14.3,,3.7,,0,,5.8,,0,,5.8,,0,,,,,
43.7,-79.34,2009-05-29,2009,5,29,,24,,13.5,,18.8,,0,,0.8,,2.4,,0,,2.4,,0,,,,,
43.7,-79.34,2009-05-30,2009,5,30,,20,,8.5,,14.3,,3.7,,0,,3.2,,0,,3.2,,0,,,,,
43.7,-79.34,2009-05-31,2009,5,31,,14,,5.5,,9.8,,8.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-01,2009,6,1,,17,,7.5,,12.3,,5.7,,0,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2009-06-02,2009,6,2,,18,,10,,14,,4,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-03,2009,6,3,,20,,7,,13.5,,4.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-04,2009,6,4,,20.5,,8,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-05,2009,6,5,,22,,6.5,,14.3,,3.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-06,2009,6,6,,24,,9,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-07,2009,6,7,,18.5,,10,,14.3,,3.7,,0,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2009-06-08,2009,6,8,,16.5,,12,,14.3,,3.7,,0,,8.6,,0,,8.6,,0,,,,,
43.7,-79.34,2009-06-09,2009,6,9,,19.5,,11.5,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-10,2009,6,10,,20,,10,,15,,3,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-11,2009,6,11,,22,,10,,16,,2,,0,,2.6,,0,,2.6,,0,,,,,
43.7,-79.34,2009-06-12,2009,6,12,,26,,13,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-13,2009,6,13,,23,,15,,19,,0,,1,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-14,2009,6,14,,25.5,,10.5,,18,,0,,0,,1.2,,0,,1.2,,0,,,,,
43.7,-79.34,2009-06-15,2009,6,15,,25,,12.5,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-16,2009,6,16,,24.5,,12.5,,18.5,,0,,0.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-17,2009,6,17,,20,,16.5,,18.3,,0,,0.3,,15.2,,0,,15.2,,0,,,,,
43.7,-79.34,2009-06-18,2009,6,18,,17.5,,13,,15.3,,2.7,,0,,1.4,,0,,1.4,,0,,,,,
43.7,-79.34,2009-06-19,2009,6,19,,24,,12,,18,,0,,0,,5.5,,0,,5.5,,0,,,,,
43.7,-79.34,2009-06-20,2009,6,20,,17.5,,14.5,,16,,2,,0,,7.7,,0,,7.7,,0,,,,,
43.7,-79.34,2009-06-21,2009,6,21,,27.5,,15.5,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-22,2009,6,22,,27,,17.5,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-23,2009,6,23,,28.5,,16,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-24,2009,6,24,,32.5,,17.5,,25,,0,,7,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-25,2009,6,25,,29.5,,21.5,,25.5,,0,,7.5,,8.4,,0,,8.4,,0,,,,,
43.7,-79.34,2009-06-26,2009,6,26,,27.5,,19,,23.3,,0,,5.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-27,2009,6,27,,29,,17,,23,,0,,5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-06-28,2009,6,28,,20.5,,16.5,,18.5,,0,,0.5,,5.6,,0,,5.6,,0,,,,,
43.7,-79.34,2009-06-29,2009,6,29,,25.5,,15.5,,20.5,,0,,2.5,,8.8,,0,,8.8,,0,,,,,
43.7,-79.34,2009-06-30,2009,6,30,,24.5,,16.5,,20.5,,0,,2.5,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-07-01,2009,7,1,,25.5,,16,,20.8,,0,,2.8,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-07-02,2009,7,2,,22.5,,18,,20.3,,0,,2.3,,0.2,,0,,0.2,,0,,,,,
43.7,-79.34,2009-07-03,2009,7,3,,24,,16.5,,20.3,,0,,2.3,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-07-04,2009,7,4,,22.5,,14,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-05,2009,7,5,,26.5,,11,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-06,2009,7,6,,24,,14.5,,19.3,,0,,1.3,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2009-07-07,2009,7,7,,21.5,,14,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-08,2009,7,8,,23,,13,,18,,0,,0,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2009-07-09,2009,7,9,,25,,13,,19,,0,,1,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-10,2009,7,10,,28.5,,15,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-11,2009,7,11,,29,,19,,24,,0,,6,,6.8,,0,,6.8,,0,,,,,
43.7,-79.34,2009-07-12,2009,7,12,,24,,11.5,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-13,2009,7,13,,24,,12.5,,18.3,,0,,0.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-14,2009,7,14,,26,,12,,19,,0,,1,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-15,2009,7,15,,25,,10.5,,17.8,,0.2,,0,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2009-07-16,2009,7,16,,28.5,,15,,21.8,,0,,3.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-17,2009,7,17,,22,,16,,19,,0,,1,,0.4,,0,,0.4,,0,,,,,
43.7,-79.34,2009-07-18,2009,7,18,,25,,14.5,,19.8,,0,,1.8,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-07-19,2009,7,19,,22,,13.5,,17.8,,0.2,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-20,2009,7,20,,25,,12.5,,18.8,,0,,0.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-21,2009,7,21,,23,,15,,19,,0,,1,,4.2,,0,,4.2,,0,,,,,
43.7,-79.34,2009-07-22,2009,7,22,,23,,15.5,,19.3,,0,,1.3,,6,,0,,6,,0,,,,,
43.7,-79.34,2009-07-23,2009,7,23,,23.5,,17.5,,20.5,,0,,2.5,,27,,0,,27,,0,,,,,
43.7,-79.34,2009-07-24,2009,7,24,,26,,17,,21.5,,0,,3.5,,0.9,,0,,0.9,,0,,,,,
43.7,-79.34,2009-07-25,2009,7,25,,23,,18,,20.5,,0,,2.5,,41.8,,0,,41.8,,0,,,,,
43.7,-79.34,2009-07-26,2009,7,26,,23.5,,16.5,,20,,0,,2,,13.6,,0,,13.6,,0,,,,,
43.7,-79.34,2009-07-27,2009,7,27,,27.5,,17,,22.3,,0,,4.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-28,2009,7,28,,27,,19,,23,,0,,5,,0.6,,0,,0.6,,0,,,,,
43.7,-79.34,2009-07-29,2009,7,29,,22.5,,17,,19.8,,0,,1.8,,12.4,,0,,12.4,,0,,,,,
43.7,-79.34,2009-07-30,2009,7,30,,26.5,,13,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-07-31,2009,7,31,,28,,17,,22.5,,0,,4.5,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-08-01,2009,8,1,,28,,15,,21.5,,0,,3.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-02,2009,8,2,,26.5,,20,,23.3,,0,,5.3,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-08-03,2009,8,3,,27,,13,,20,,0,,2,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-08-04,2009,8,4,,28.5,,20.5,,24.5,,0,,6.5,,3.8,,0,,3.8,,0,,,,,
43.7,-79.34,2009-08-05,2009,8,5,,25,,13,,19,,0,,1,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-06,2009,8,6,,25.5,,15,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-07,2009,8,7,,24,,15,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-08,2009,8,8,,22.5,,12,,17.3,,0.7,,0,,3.8,,0,,3.8,,0,,,,,
43.7,-79.34,2009-08-09,2009,8,9,,26.5,,18.5,,22.5,,0,,4.5,,18.5,,0,,18.5,,0,,,,,
43.7,-79.34,2009-08-10,2009,8,10,,30.5,,21,,25.8,,0,,7.8,,2,,0,,2,,0,,,,,
43.7,-79.34,2009-08-11,2009,8,11,,27.5,,19,,23.3,,0,,5.3,,2.2,,0,,2.2,,0,,,,,
43.7,-79.34,2009-08-12,2009,8,12,,28,,18,,23,,0,,5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-13,2009,8,13,,29.5,,17.5,,23.5,,0,,5.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-14,2009,8,14,,30,,17,,23.5,,0,,5.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-15,2009,8,15,,31,,19,,25,,0,,7,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-16,2009,8,16,,31,,19.5,,25.3,,0,,7.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-17,2009,8,17,,34.5,,24,,29.3,,0,,11.3,,2.2,,0,,2.2,,0,,,,,
43.7,-79.34,2009-08-18,2009,8,18,,30,,23,,26.5,,0,,8.5,,1.2,,0,,1.2,,0,,,,,
43.7,-79.34,2009-08-19,2009,8,19,,27.5,,18,,22.8,,0,,4.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-20,2009,8,20,,30.5,,21,,25.8,,0,,7.8,,23.2,,0,,23.2,,0,,,,,
43.7,-79.34,2009-08-21,2009,8,21,,28.5,,21.5,,25,,0,,7,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-22,2009,8,22,,27,,18.5,,22.8,,0,,4.8,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-08-23,2009,8,23,,24,,17,,20.5,,0,,2.5,,0,T,0,,0,T,0,,,,,
43.7,-79.34,2009-08-24,2009,8,24,,25.5,,15,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-25,2009,8,25,,27.5,,14,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-26,2009,8,26,,24.5,,17.5,,21,,0,,3,,3.2,,0,,3.2,,0,,,,,
43.7,-79.34,2009-08-27,2009,8,27,,22,,12.5,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-28,2009,8,28,,20.5,,13.5,,17,,1,,0,,19.8,,0,,19.8,,0,,,,,
43.7,-79.34,2009-08-29,2009,8,29,,23.5,,15,,19.3,,0,,1.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-30,2009,8,30,,19,,15.5,,17.3,,0.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-08-31,2009,8,31,,22,,9,,15.5,,2.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-01,2009,9,1,,23.5,,9,,16.3,,1.7,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-02,2009,9,2,,25,,11,,18,,0,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-03,2009,9,3,,25.5,,12.5,,19,,0,,1,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-04,2009,9,4,,26.5,,13,,19.8,,0,,1.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-05,2009,9,5,,25,,15.5,,20.3,,0,,2.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-06,2009,9,6,,24,,15,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-07,2009,9,7,,24.5,,15.5,,20,,0,,2,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-08,2009,9,8,,25.5,,17,,21.3,,0,,3.3,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-09,2009,9,9,,25.5,,16,,20.8,,0,,2.8,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-10,2009,9,10,,25,,14,,19.5,,0,,1.5,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-11,2009,9,11,,20.5,,12.5,,16.5,,1.5,,0,,0,,0,,0,,0,,,,,
43.7,-79.34,2009-09-12,2009,9,12,,25,,13,,19,,0,,1,,0,,0,,0,,0,,,,,
